CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,TotalQuantity
13725.0,50,8,1980.56,19.043846153846154,95,806
13726.0,39,2,1079.6599999999999,25.70619047619047,39,1054
13727.0,29,2,333.48,16.674,19,162
13728.0,37,6,1016.14,16.12920634920635,38,458
13730.0,136,2,752.6,17.50232558139535,38,488
13731.0,219,2,610.59,16.068157894736842,36,278
13732.0,28,1,491.86,14.904848484848486,33,498
13735.0,25,4,2883.54,14.787384615384616,158,1128
13736.0,5,2,729.8,3.8410526315789473,166,496
13737.0,200,1,339.59999999999997,11.319999999999999,29,125
13739.0,18,1,216.9,72.3,3,54
13740.0,241,1,350.75,15.25,23,425
13741.0,72,3,668.4300000000001,19.65970588235294,34,218
13742.0,17,12,3107.87,9.92929712460064,200,1115
13743.0,3,7,1341.6,32.72195121951219,8,1776
13744.0,95,2,1080.52,17.15111111111111,54,1153
13745.0,162,1,300.04,12.001600000000002,25,496
13747.0,374,1,79.6,79.6,1,8
13748.0,96,5,948.25,33.86607142857143,24,439
13750.0,54,5,1647.26,68.63583333333334,20,516
13751.0,288,1,296.25,32.916666666666664,9,152
13752.0,124,6,1175.38,15.671733333333334,64,874
13753.0,288,1,741.26,21.178857142857144,35,512
13754.0,152,2,282.59999999999997,23.549999999999997,11,214
13755.0,4,9,2108.06,6.567165109034268,232,1242
13756.0,2,14,5189.52,36.54591549295775,66,3188
13758.0,12,7,3190.55,27.26965811965812,104,1844
13759.0,33,2,659.4100000000001,26.376400000000004,24,287
13760.0,54,2,286.79,5.03140350877193,50,197
13761.0,50,2,1070.65,15.295000000000002,68,642
13762.0,219,1,306.72,43.81714285714286,7,272
13763.0,63,1,1714.96,114.33066666666667,15,728
13764.0,71,3,1519.42,7.340193236714976,183,926
13767.0,2,37,17220.36,46.79445652173913,55,7322
13769.0,2,10,2796.51,20.71488888888889,73,1163
13771.0,64,4,2634.45,22.138235294117646,114,1477
13772.0,34,3,1122.63,6.489190751445087,141,540
13774.0,82,1,345.0,15.681818181818182,22,192
13777.0,1,33,25977.16,131.86375634517768,36,12897
13778.0,103,1,178.7,19.855555555555554,9,70
13780.0,7,2,360.01,6.315964912280702,56,318
13781.0,251,1,127.84,7.5200000000000005,17,30
13782.0,13,6,908.86,8.043008849557522,96,369
13784.0,10,11,2462.79,79.44483870967741,9,2493
13786.0,367,1,230.39999999999998,32.91428571428571,7,136
13787.0,76,2,309.04,9.969032258064518,24,337
13790.0,4,1,348.8,7.751111111111111,45,748
13791.0,128,2,1516.0,137.8181818181818,7,1200
13792.0,66,2,195.55,15.042307692307693,13,92
13798.0,1,57,37153.85,106.4580229226361,113,23948
13799.0,117,2,688.86,17.663076923076922,32,402
13800.0,310,1,558.32,16.91878787878788,33,331
13801.0,67,1,324.8,14.121739130434783,23,168
13802.0,139,3,4599.42,76.657,55,2572
13803.0,255,1,277.07,16.298235294117646,17,121
13804.0,31,7,2588.39,19.173259259259257,124,1462
13805.0,52,2,924.6,71.12307692307692,10,1900
13806.0,64,1,256.38,25.637999999999998,10,56
13807.0,367,1,112.6,16.085714285714285,7,36
13808.0,6,5,1747.66,22.995526315789476,70,782
13809.0,305,1,155.05,12.920833333333334,11,29
13810.0,29,3,1499.01,42.828857142857146,32,312
13811.0,184,3,814.5,62.65384615384615,7,68
13812.0,42,3,539.0,14.972222222222221,33,333
13813.0,40,4,1366.8600000000001,19.809565217391306,54,552
13814.0,92,2,1579.12,27.703859649122805,37,864
13815.0,22,4,4027.36,22.882727272727273,132,2560
13816.0,24,2,571.6700000000001,20.416785714285716,25,269
13817.0,29,2,382.98,15.957500000000001,20,211
13819.0,302,3,1140.35,31.676388888888887,26,1109
13821.0,145,2,385.64,6.536271186440678,51,153
13822.0,6,2,632.0,6.583333333333333,90,611
13823.0,19,2,957.66,23.941499999999998,39,439
13824.0,33,5,1698.94,36.93347826086956,34,768
13826.0,176,1,189.5,18.95,10,82
13827.0,58,3,409.8,4.4543478260869565,83,138
13828.0,22,1,209.49,13.966000000000001,15,311
13831.0,16,6,2198.45,30.534027777777776,58,743
13832.0,19,1,52.199999999999996,17.4,3,28
13833.0,159,1,383.85,13.708928571428572,28,117
13835.0,25,4,834.57,15.174000000000001,48,442
13837.0,212,2,266.59000000000003,14.810555555555558,17,182
13838.0,6,4,674.82,4.089818181818182,144,254
13841.0,253,1,85.0,85.0,1,100
13842.0,59,9,3385.62,16.43504854368932,155,1768
13844.0,11,1,361.62,18.081,20,196
13845.0,65,1,312.98,34.775555555555556,9,182
13846.0,25,3,865.0600000000001,15.728363636363637,55,388
13848.0,92,3,1255.0,251.0,3,3700
13849.0,52,2,1537.95,15.227227722772279,97,1016
13850.0,129,1,1595.48,17.155698924731183,93,944
13851.0,96,3,2651.46,32.73407407407407,77,1705
13853.0,57,1,1090.14,47.39739130434783,23,312
13854.0,9,25,8109.5199999999995,73.72290909090908,39,2296
13856.0,169,3,388.5,27.75,10,494
13858.0,57,1,216.17,19.651818181818182,11,75
13859.0,326,1,201.16,7.184285714285714,27,129
13860.0,1,5,1245.9,16.39342105263158,58,591
13862.0,18,8,2209.36,15.894676258992806,97,1688
13863.0,248,1,305.78,15.288999999999998,20,224
13865.0,58,4,501.56,16.718666666666667,26,204
13866.0,74,1,145.67000000000002,20.810000000000002,7,57
13867.0,31,3,1005.09,16.7515,51,501
13868.0,7,2,3192.54,96.74363636363637,32,1964
13869.0,123,4,3083.65,10.143585526315789,234,1709
13870.0,2,8,2770.94,24.095130434782607,91,1325
13871.0,23,13,6403.25,19.057291666666668,155,2806
13873.0,120,3,389.6,16.93913043478261,21,140
13874.0,358,1,540.45,30.025000000000002,18,180
13875.0,54,5,1786.79,17.180673076923078,79,1316
13876.0,64,1,122.7,17.52857142857143,7,36
13877.0,86,1,117.24,39.08,3,108
13878.0,55,1,1271.57,36.330571428571425,35,463
13880.0,21,13,3219.77,19.513757575757577,125,1842
13881.0,4,20,17159.52,96.40179775280899,72,10118
13882.0,3,5,1191.13,18.325076923076924,54,953
13883.0,11,5,2674.48,18.834366197183098,108,1436
13884.0,7,5,787.6,13.349152542372881,45,300
13885.0,189,2,506.8,18.1,28,182
13886.0,71,1,243.56,15.2225,16,126
13887.0,204,1,349.55,18.397368421052633,19,147
13888.0,120,2,595.67,15.273589743589742,38,254
13889.0,93,1,416.90000000000003,27.793333333333337,15,146
13890.0,1,10,1883.8100000000002,17.125545454545456,74,831
13892.0,27,4,632.97,23.443333333333335,26,983
13893.0,298,1,821.1,39.1,21,190
13894.0,24,3,564.62,20.911851851851853,25,354
13895.0,28,4,2593.07,21.975169491525424,97,1365
13897.0,50,1,311.16,18.303529411764707,17,200
13898.0,326,1,155.93,12.994166666666667,12,133
13899.0,16,2,388.52,20.448421052631577,19,156
13900.0,183,3,740.95,17.23139534883721,42,430
13901.0,72,5,2867.2,19.242953020134227,144,1739
13904.0,37,2,332.64,12.793846153846154,24,332
13908.0,80,4,2369.55,19.42254098360656,104,1478
13911.0,57,9,2580.91,17.43858108108108,120,2731
13914.0,12,2,626.45,18.983333333333334,28,380
13917.0,50,2,272.04,15.113333333333335,16,228
13918.0,50,2,1212.8400000000001,40.428000000000004,30,1140
13919.0,59,2,384.81,13.743214285714286,24,474
13922.0,352,1,172.25,24.607142857142858,7,93
13923.0,54,1,351.13,17.5565,20,185
13924.0,2,6,1838.8500000000001,15.716666666666669,90,1575
13925.0,93,4,678.25,16.54268292682927,28,331
13926.0,23,1,223.85000000000002,20.35,11,104
13927.0,75,1,348.99,16.61857142857143,21,214
13928.0,11,4,464.57,17.206296296296298,23,129
13929.0,169,2,842.65,93.62777777777778,8,143
13930.0,58,2,337.34,19.843529411764706,15,274
13931.0,96,2,1237.53,21.336724137931036,56,725
13932.0,295,1,307.4,19.2125,16,72
13933.0,109,2,608.7900000000001,26.469130434782613,23,205
13934.0,264,1,922.1,29.74516129032258,31,390
13936.0,180,1,376.58,14.483846153846153,26,330
13937.0,169,1,158.85,17.65,9,123
13938.0,35,1,71.66,10.237142857142857,7,70
13939.0,23,3,568.55,12.634444444444444,43,847
13940.0,17,4,839.14,17.12530612244898,39,516
13941.0,22,5,5112.96,113.62133333333334,24,2364
13946.0,79,3,561.5699999999999,51.05181818181818,11,443
13947.0,65,1,90.6,18.119999999999997,5,44
13948.0,361,1,102.0,34.0,3,40
13949.0,3,6,2427.32,15.170750000000002,124,2474
13950.0,11,4,745.06,21.28742857142857,33,323
13951.0,176,3,674.45,17.293589743589745,38,459
13952.0,218,2,3251.071,23.730445255474454,120,1431
13953.0,7,7,3515.68,175.784,8,2724
13954.0,2,2,439.92,17.5968,24,150
13955.0,154,2,322.96,9.786666666666665,33,154
13956.0,5,5,1019.27,6.933809523809524,123,486
13959.0,79,3,594.04,6.600444444444444,79,355
13960.0,21,2,230.22,19.185,11,142
13962.0,22,2,169.55,15.413636363636364,11,87
13963.0,308,4,664.54,18.986857142857144,35,460
13967.0,146,1,80.7,40.35,2,42
13969.0,7,18,9024.17,14.578626817447496,334,4528
13971.0,19,8,2758.26,18.511812080536913,118,1844
13972.0,71,2,190.25,12.683333333333334,15,187
13973.0,287,1,264.7,24.063636363636363,11,109
13974.0,49,1,413.59000000000003,14.77107142857143,28,249
13975.0,31,6,2461.2400000000002,7.480972644376901,240,1697
13976.0,207,1,357.98,35.798,10,154
13978.0,15,2,196.79000000000002,13.119333333333335,14,315
13979.0,73,1,869.87,16.108703703703704,54,639
13980.0,60,1,200.14,18.19454545454545,11,172
13982.0,39,4,1871.81,16.863153153153153,72,1136
13983.0,30,12,2603.43,24.3311214953271,91,1183
13984.0,27,5,920.51,57.531875,14,679
13985.0,4,15,7060.13,20.229598853868197,108,3445
13986.0,17,1,320.46,24.650769230769228,12,430
13988.0,20,6,4147.96,17.726324786324785,188,3044
13989.0,66,2,1266.08,30.88,33,1313
13990.0,213,1,311.3,19.45625,16,190
13991.0,12,6,852.88,10.400975609756097,58,995
13992.0,30,1,76.8,15.36,5,64
13993.0,43,9,3466.36,28.647603305785125,66,900
13994.0,4,6,2274.14,15.36581081081081,122,932
13995.0,15,5,1393.69,16.205697674418605,55,879
13999.0,10,12,3901.81,18.758701923076924,102,2243
14000.0,211,1,635.66,42.37733333333333,15,710
14001.0,46,3,2043.0800000000002,52.38666666666667,34,962
14002.0,134,2,529.73,11.270851063829788,47,877
14004.0,43,7,4582.64,26.799064327485382,102,2668
14005.0,10,5,2874.72,34.22285714285714,53,2478
14006.0,116,3,962.19,32.073,22,641
14009.0,198,2,695.61,16.562142857142856,42,365
14012.0,278,1,328.8,29.89090909090909,11,160
14013.0,110,3,473.02,13.91235294117647,30,462
14014.0,77,1,505.18,12.953333333333333,39,1076
14015.0,53,1,917.34,45.867000000000004,20,378
14016.0,162,4,4341.21,26.964037267080744,154,2125
14019.0,47,3,1421.61,21.539545454545454,37,1037
14020.0,17,2,642.8,16.48205128205128,37,441
14021.0,155,3,631.9,28.722727272727273,22,192
14022.0,225,1,440.0,15.714285714285714,28,487
14023.0,7,2,584.07,18.840967741935486,30,345
14024.0,122,2,327.7,20.48125,16,150
14027.0,61,1,104.82,17.47,6,62
14029.0,63,2,467.66,31.177333333333333,15,198
14030.0,18,8,2358.84,9.747272727272728,210,1478
14031.0,7,19,17286.86,69.14744,119,5788
14032.0,2,11,2975.59,20.80832167832168,53,2032
14034.0,22,3,648.89,7.545232558139535,82,420
14035.0,29,5,1428.02,21.636666666666667,41,739
14036.0,285,1,626.65,16.49078947368421,38,268
14037.0,176,2,147.20000000000002,5.257142857142858,27,46
14038.0,78,3,1560.38,16.960652173913044,64,965
14039.0,33,1,152.2,25.366666666666664,6,92
14040.0,41,12,3560.32,15.547248908296943,146,1544
14041.0,266,1,141.41,6.733809523809524,21,94
14044.0,27,4,646.42,3.1379611650485435,165,304
14045.0,109,4,1659.75,276.625,4,535
14046.0,284,1,154.99,11.070714285714287,14,460
14047.0,9,5,1308.6100000000001,40.894062500000004,22,381
14048.0,305,1,409.93,4.822705882352941,83,288
14049.0,17,4,5578.72,11.670962343096235,348,3808
14050.0,32,2,746.36,13.821481481481483,49,689
14051.0,1,23,15610.390000000001,74.33519047619048,52,3756
14052.0,20,1,225.36,4.024285714285715,56,89
14053.0,124,2,260.25,65.0625,2,215
14054.0,65,1,92.46,15.409999999999998,6,62
14055.0,106,1,725.6400000000001,72.56400000000001,10,216
14056.0,1,23,8152.71,7.493299632352941,320,4252
14057.0,24,17,6211.66,21.949328621908126,179,4873
14059.0,267,1,183.6,22.95,8,128
14060.0,5,19,6140.42,30.39811881188119,86,5386
14062.0,10,12,10464.85,94.27792792792793,60,5593
14064.0,29,5,1334.34,17.329090909090908,59,1772
14066.0,267,1,152.55,21.792857142857144,7,45
14067.0,64,2,374.7,7.2057692307692305,51,361
14068.0,320,1,265.85,11.077083333333334,22,73
14071.0,4,8,1437.57,4.450681114551084,271,994
14073.0,32,1,151.04,11.618461538461538,13,130
14075.0,5,3,942.26,21.913023255813954,33,754
14076.0,129,1,118.67,2.6970454545454547,43,79
14077.0,41,5,499.41999999999996,11.89095238095238,33,268
14078.0,102,6,1049.37,16.144153846153845,46,310
14079.0,125,1,375.1,31.258333333333336,12,301
14080.0,33,1,45.599999999999994,11.399999999999999,4,48
14081.0,302,2,921.62,6.1441333333333334,126,592
14082.0,365,1,182.25,6.2844827586206895,28,110
14083.0,4,9,1002.9,5.6661016949152545,162,705
14085.0,2,18,4421.29,9.868950892857143,272,3177
14087.0,3,1,191.47,2.8157352941176472,61,250
14088.0,10,13,50491.81,85.7246349745331,379,12665
14089.0,57,1,158.75,12.211538461538462,13,133
14090.0,325,1,76.32000000000001,76.32000000000001,1,72
14092.0,8,14,4076.91,19.050981308411213,117,2066
14093.0,12,1,433.86,4.3386000000000005,95,391
14096.0,4,17,65164.79,12.749909998043435,1119,16352
14098.0,37,1,147.35,7.016666666666667,21,104
14099.0,16,11,3104.17,12.41668,167,2179
14100.0,138,1,191.95000000000002,7.678000000000001,24,63
14101.0,74,6,5976.79,170.76542857142857,15,6942
14102.0,5,5,1105.8799999999999,19.066896551724135,35,769
14104.0,155,2,216.20999999999998,10.295714285714284,21,72
14105.0,239,1,1266.23,17.111216216216217,74,800
14107.0,52,7,2703.23,21.977479674796747,61,1793
14108.0,31,2,597.91,17.585588235294118,33,381
14109.0,73,1,144.2,16.022222222222222,9,88
14110.0,4,12,5683.15,36.66548387096774,94,2445
14111.0,14,4,692.85,69.285,10,458
14112.0,23,7,2915.15,18.2196875,117,1651
14113.0,4,4,1840.42,54.13,26,745
14114.0,274,2,386.53,25.768666666666665,15,101
14116.0,20,5,1382.74,19.204722222222223,61,707
14117.0,144,1,90.0,30.0,3,72
14121.0,4,4,2780.15,17.485220125786164,148,2082
14124.0,84,1,419.58000000000004,83.91600000000001,4,1618
14125.0,11,3,2720.63,16.38933734939759,159,1628
14126.0,8,3,706.1300000000001,47.07533333333334,14,508
14127.0,123,3,709.71,16.129772727272726,39,321
14128.0,61,2,637.5,13.858695652173912,40,564
14129.0,2,5,1123.8600000000001,21.61269230769231,31,592
14130.0,319,1,480.91,7.286515151515152,66,257
14132.0,2,11,3586.0299999999997,17.930149999999998,100,3368
14133.0,130,3,605.64,21.63,25,348
14135.0,2,15,4690.31,35.00231343283583,95,3850
14138.0,2,2,965.8800000000001,20.99739130434783,40,600
14139.0,46,1,415.82,15.993076923076924,26,510
14140.0,4,2,935.05,14.167424242424241,60,811
14141.0,3,4,915.13,22.87825,27,355
14142.0,373,1,311.81,14.173181818181819,22,313
14143.0,134,1,115.8,16.54285714285714,7,30
14145.0,47,4,3742.2,340.2,6,756
14146.0,9,5,4191.0,19.957142857142856,183,2437
14147.0,78,2,483.4,96.67999999999999,4,108
14148.0,234,1,157.2,52.4,3,16
14149.0,221,1,446.62,15.950714285714286,28,218
14150.0,36,2,658.64,25.33230769230769,23,496
14152.0,75,2,621.29,12.67938775510204,47,711
14154.0,239,2,1345.62,25.87730769230769,52,465
14155.0,266,1,118.75,19.791666666666668,6,25
14156.0,10,55,117210.08,84.02156272401434,714,57768
14157.0,20,2,424.89000000000004,9.236739130434783,45,271
14158.0,40,1,507.66,12.381951219512196,41,781
14159.0,20,11,4630.35,3.9407234042553196,501,4348
14161.0,216,3,1097.6200000000001,10.554038461538463,87,450
14162.0,174,2,289.36,11.5744,25,142
14163.0,87,4,2445.91,47.036730769230765,36,893
14164.0,71,2,1631.77,56.26793103448276,28,1033
14165.0,276,1,120.44,5.0183333333333335,23,53
14167.0,39,4,562.59,11.251800000000001,27,147
14171.0,98,1,363.79,6.272241379310345,57,167
14173.0,11,4,450.84,15.546206896551723,28,150
14174.0,33,1,134.46,5.171538461538462,26,94
14175.0,60,3,3222.3,21.626174496644296,139,1515
14176.0,297,4,576.9000000000001,18.609677419354842,28,209
14177.0,86,4,549.46,13.401463414634147,37,204
14178.0,9,7,1600.26,5.032264150943396,191,1494
14179.0,41,2,701.57,4.46859872611465,135,319
14180.0,11,25,4748.52,19.785500000000003,112,719
14184.0,67,1,452.89,18.870416666666667,24,127
14185.0,331,1,197.65,65.88333333333334,3,6
14188.0,31,6,2054.36,31.605538461538462,34,1162
14189.0,2,15,4654.08,17.56256603773585,176,3937
14191.0,2,13,4684.76,18.08787644787645,145,3662
14193.0,68,2,853.39,20.318809523809524,35,445
14194.0,5,21,11349.52,19.601934369602763,269,5840
14195.0,202,2,1012.0,144.57142857142858,7,760
14196.0,107,1,335.52,55.919999999999995,6,142
14198.0,18,4,701.4,17.984615384615385,35,290
14199.0,218,1,185.39999999999998,92.69999999999999,2,28
14201.0,60,7,747.44,20.20108108108108,32,590
14204.0,2,1,150.61,3.861794871794872,36,72
14205.0,17,2,466.7,19.445833333333333,23,204
14206.0,239,1,328.15999999999997,16.407999999999998,20,276
14208.0,95,1,151.74,15.174000000000001,10,114
14209.0,11,6,2073.43,23.83252873563218,55,691
14210.0,106,6,1905.8400000000001,18.684705882352944,66,760
14211.0,53,9,2241.1,20.009821428571428,87,1242
14212.0,90,1,1070.48,118.94222222222223,9,1152
14214.0,31,5,1004.38,14.990746268656716,64,751
14215.0,12,6,1789.72,16.57148148148148,98,1358
14216.0,3,4,1839.3,31.17457627118644,47,594
14217.0,2,17,2004.98,20.0498,78,689
14218.0,43,1,169.48000000000002,14.123333333333335,12,160
14219.0,4,1,89.94,12.848571428571429,7,78
14220.0,247,2,632.4,30.114285714285714,21,272
14221.0,42,9,3432.8,17.78652849740933,123,2191
14222.0,177,1,683.17,16.662682926829266,41,607
14223.0,92,3,991.13,16.518833333333333,50,585
14224.0,110,4,1009.73,8.93566371681416,105,483
14226.0,29,5,2214.79,33.55742424242424,64,1296
14227.0,26,10,3350.96,19.148342857142858,117,1820
14229.0,52,3,1547.2,38.68,29,610
14231.0,184,3,925.71,18.514200000000002,47,409
14232.0,43,5,2048.07,17.80930434782609,81,1941
14233.0,49,4,1462.72,41.792,30,680
14234.0,22,4,754.12,5.130068027210885,122,951
14235.0,75,5,3144.86,39.80835443037975,65,1959
14236.0,81,2,490.86,32.724000000000004,15,310
14237.0,373,1,161.0,17.88888888888889,9,38
14238.0,326,1,146.85,18.35625,8,111
14239.0,43,11,2380.85,21.257589285714285,83,993
14240.0,30,2,890.34,21.19857142857143,37,418
14241.0,184,1,213.70000000000002,21.37,10,146
14242.0,235,2,280.55,17.534375,13,123
14243.0,9,10,2588.77,18.360070921985816,99,1221
14245.0,220,2,1693.45,15.680092592592594,107,976
14246.0,111,3,1474.06,19.654133333333334,57,804
14247.0,278,1,136.76999999999998,6.838499999999999,19,47
14248.0,318,1,302.58,37.8225,8,102
14250.0,7,3,1904.05,17.153603603603603,94,1200
14251.0,2,5,2879.7000000000003,36.91923076923077,37,1674
14256.0,260,2,969.0600000000001,18.284150943396227,51,414
14257.0,64,5,3099.7200000000003,29.242641509433966,88,1682
14258.0,9,9,12669.98,114.14396396396396,58,7100
14259.0,142,1,120.0,24.0,5,68
14261.0,51,2,1163.45,22.37403846153846,52,406
14262.0,8,8,2618.23,18.3093006993007,87,1645
14264.0,155,2,333.97,19.64529411764706,15,70
14265.0,109,2,530.18,17.10258064516129,31,330
14267.0,163,3,1516.24,27.568,25,530
14270.0,332,1,492.65000000000003,16.98793103448276,29,197
14271.0,226,1,112.32,11.232,10,88
14272.0,74,2,437.96,13.271515151515151,33,599
14273.0,51,4,559.97,19.309310344827587,22,264
14276.0,99,3,1119.74,17.4959375,52,744
14277.0,15,3,4188.0,18.864864864864863,195,1976
14280.0,197,1,134.04,16.755,8,52
14282.0,3,15,3701.44,24.035324675324677,70,2656
14284.0,31,2,595.25,18.6015625,24,161
14285.0,21,4,1910.01,70.74111111111111,18,541
14286.0,24,3,4628.75,16.53125,220,4338
14287.0,8,3,176.63,19.625555555555554,9,261
14288.0,213,1,426.6,26.6625,16,188
14289.0,9,6,911.26,19.388510638297873,33,292
14290.0,11,5,2314.65,22.917326732673267,89,915
14291.0,2,11,3883.25,16.385021097046412,145,2749
14292.0,8,9,4871.93,48.719300000000004,64,1663
14293.0,3,4,1046.56,17.15672131147541,51,709
14295.0,40,1,166.20000000000002,33.24,5,84
14297.0,18,4,1305.33,21.053709677419352,48,865
14298.0,8,44,51527.3,31.476664630421503,884,58343
14299.0,8,9,3965.62,27.73160839160839,94,2149
14300.0,19,1,43.2,14.4,3,32
14301.0,117,1,640.14,49.24153846153846,13,606
14304.0,223,1,383.45,22.555882352941175,17,139
14305.0,71,3,1858.96,17.70438095238095,96,1089
14306.0,51,2,2093.32,63.4339393939394,33,1075
14307.0,89,6,2995.72,16.642888888888887,150,2058
14309.0,8,9,2352.53,20.10709401709402,74,1633
14311.0,243,1,310.26,15.513,20,146
14312.0,47,6,1611.59,18.524022988505745,74,1012
14314.0,107,1,120.0,15.0,8,296
14315.0,45,6,2481.13,24.565643564356435,64,1021
14317.0,65,1,508.58000000000004,21.190833333333334,24,255
14320.0,207,2,477.79,15.412580645161292,29,325
14321.0,11,5,1530.75,12.445121951219512,111,2406
14323.0,115,2,605.0600000000001,16.807222222222222,32,350
14326.0,242,1,183.85,22.98125,8,103
14327.0,163,1,311.65,25.97083333333333,12,139
14329.0,17,7,4975.24,19.28387596899225,218,3087
14331.0,124,2,462.65999999999997,16.523571428571426,27,252
14332.0,23,3,840.21,33.6084,22,463
14333.0,68,1,415.2,27.68,15,58
14334.0,17,8,2552.21,15.754382716049383,98,1731
14335.0,16,2,454.86,7.581,55,375
14336.0,17,4,1614.91,17.943444444444445,77,1759
14338.0,161,2,588.22,18.97483870967742,30,335
14339.0,243,1,309.52,22.108571428571427,14,168
14340.0,219,1,134.7,22.45,6,58
14341.0,45,8,2166.98,16.92953125,109,1397
14342.0,21,4,668.5600000000001,31.836190476190477,18,347
14344.0,127,8,889.9300000000001,12.534225352112676,56,477
14345.0,39,1,108.97999999999999,18.16333333333333,6,50
14346.0,121,2,1021.58,17.026333333333334,55,605
14348.0,260,1,409.57,22.753888888888888,18,183
14349.0,10,1,133.5,4.306451612903226,31,86
14350.0,274,1,282.93,15.718333333333334,18,183
14351.0,165,1,51.0,51.0,1,12
14352.0,157,4,1078.96,22.95659574468085,44,538
14353.0,215,1,90.6,15.1,6,64
14354.0,6,2,163.62,18.18,9,210
14355.0,366,1,174.4,15.854545454545455,11,92
14356.0,80,2,701.23,21.24939393939394,33,277
14357.0,43,1,225.12,5.628,39,147
14359.0,19,3,912.18,16.58509090909091,44,371
14360.0,32,4,2118.03,18.102820512820514,104,1139
14362.0,22,1,151.5,4.094594594594595,37,96
14364.0,109,8,3717.35,53.87463768115942,61,1967
14367.0,8,16,9227.82,17.711746641074857,270,4426
14368.0,320,1,155.0,19.375,8,36
14371.0,295,1,100.5,25.125,4,34
14373.0,358,1,76.55,19.1375,4,17
14375.0,185,1,235.56,3.5690909090909093,57,184
14377.0,191,2,617.05,56.095454545454544,11,219
14379.0,44,2,348.1,7.567391304347827,39,292
14381.0,52,1,202.68,3.619285714285714,56,146
14382.0,26,1,615.49,4.88484126984127,121,1231
14383.0,38,3,1247.69,21.14728813559322,49,817
14385.0,9,3,202.11,14.436428571428573,13,159
14386.0,297,1,142.4,20.342857142857145,7,54
14387.0,33,3,1727.6,12.428776978417266,125,795
14388.0,10,8,3212.84,17.273333333333333,124,1941
14389.0,65,2,1043.46,23.188000000000002,33,729
14390.0,10,9,4642.57,16.347077464788732,135,2133
14393.0,218,1,67.95,13.59,5,13
14395.0,2,9,3479.91,9.999741379310345,181,1689
14396.0,65,2,487.99,6.684794520547945,71,225
14397.0,3,19,2612.96,30.034022988505747,18,1890
14400.0,149,1,574.7,22.988000000000003,25,454
14401.0,4,13,4051.48,22.26087912087912,113,4507
14403.0,130,4,1475.81,73.7905,17,519
14404.0,34,6,1449.32,14.4932,70,827
14406.0,119,1,156.75,19.59375,8,77
14407.0,107,6,2157.73,29.557945205479452,67,1415
14408.0,11,7,2599.03,24.519150943396227,60,1610
14409.0,71,6,2059.4500000000003,38.137962962962966,40,1230
14410.0,92,9,1100.27,5.821534391534391,153,567
14411.0,311,1,1063.0,75.92857142857143,14,196
14412.0,43,2,770.03,17.90767441860465,43,786
14413.0,362,1,121.05,5.502272727272727,22,67
14414.0,92,7,1496.98,15.432783505154639,79,2512
14415.0,1,13,5855.57,10.113246977547496,283,2996
14416.0,22,2,490.22,35.01571428571429,13,326
14418.0,4,3,1937.25,15.622983870967742,114,1711
14419.0,11,6,1051.79,5.206881188118811,112,483
14420.0,99,1,387.52,13.362758620689654,29,334
14421.0,57,2,813.11,30.115185185185187,25,365
14422.0,1,6,4263.64,19.205585585585588,189,2906
14423.0,218,1,265.2,88.39999999999999,3,120
14424.0,18,1,322.08,322.08,1,48
14426.0,24,10,4481.67,20.007455357142856,183,2699
14427.0,50,2,363.34000000000003,21.37294117647059,16,228
14428.0,7,5,1224.06,8.934744525547444,108,428
14431.0,303,1,470.36,27.668235294117647,17,130
14432.0,10,6,2248.5,5.964190981432361,256,2013
14434.0,22,6,1372.8,114.39999999999999,3,368
14436.0,99,1,89.06,9.895555555555555,9,129
14437.0,366,1,63.0,12.6,5,60
14438.0,306,1,131.9,14.655555555555557,9,82
14439.0,320,1,2661.24,83.16375,32,526
14440.0,8,5,2357.6800000000003,42.8669090909091,33,588
14441.0,1,4,1712.89,33.58607843137255,43,446
14442.0,205,2,1589.82,25.235238095238095,58,482
14443.0,54,4,1420.2,15.270967741935484,84,938
14446.0,1,4,1010.35,3.6474729241877255,233,916
14447.0,19,5,1163.23,16.617571428571427,54,571
14448.0,9,2,375.35,18.767500000000002,20,104
14449.0,19,4,885.8,3.5431999999999997,201,741
14450.0,181,3,483.25,12.08125,32,241
14451.0,60,2,643.9,6.132380952380952,86,378
14452.0,11,2,259.05,4.3175,55,116
14453.0,190,1,119.93,5.451363636363637,22,49
14456.0,5,9,3017.28,3.1861457233368533,580,2885
14457.0,311,1,113.64,28.41,4,88
14459.0,155,1,1837.92,49.67351351351351,37,760
14460.0,110,3,434.34,27.14625,14,881
14461.0,148,3,2103.06,11.683666666666666,173,766
14462.0,66,11,1980.57,8.500300429184549,150,956
14463.0,98,3,529.62,88.27,6,179
14465.0,247,3,1038.44,8.44260162601626,107,398
14466.0,29,7,2272.4,31.561111111111114,35,1006
14467.0,18,4,596.26,6.699550561797753,67,276
14470.0,12,2,461.19,10.725348837209303,43,193
14472.0,104,8,1852.67,6.991207547169812,153,1135
14473.0,74,2,234.34000000000003,33.47714285714286,7,88
14474.0,46,1,547.66,18.884827586206896,29,140
14475.0,72,3,925.85,22.04404761904762,35,447
14476.0,257,1,193.0,11.352941176470589,17,110
14477.0,20,4,1309.6,130.95999999999998,7,720
14479.0,254,2,316.25,17.569444444444443,18,117
14480.0,11,1,279.05,21.465384615384615,13,143
