CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,TotalQuantity,Cluster_2,Cluster_3,Cluster_4,Cluster,Hierarchical_2,Hierarchical_3,Hierarchical_4,DBSCAN_Cluster,Anomaly
13686.0,183,1,72.0,9.0,8,70,1,2,3,3,0,1,1,0,1
13689.0,63,1,910.0,151.66666666666666,6,512,1,2,1,1,1,0,0,-1,1
13690.0,59,1,172.25,19.13888888888889,9,67,1,2,3,3,0,1,1,0,1
13692.0,25,3,1488.32,28.081509433962264,48,1226,0,1,0,0,1,0,3,0,1
13694.0,4,50,65039.62,114.50637323943664,366,63312,0,0,2,2,1,0,0,-1,-1
13695.0,31,15,2504.13,27.823666666666668,46,1603,0,0,2,2,1,0,0,0,1
13697.0,39,1,151.29999999999998,12.608333333333333,12,177,1,2,3,3,0,1,1,0,1
13699.0,155,1,308.58000000000004,22.041428571428572,14,66,1,2,3,3,0,1,1,0,1
13700.0,26,10,2248.63,11.590876288659794,139,2281,0,0,2,2,1,0,3,0,1
13703.0,318,1,99.5,99.5,1,10,1,2,3,3,0,1,1,-1,-1
13704.0,5,9,2308.06,17.224328358208954,111,1531,0,0,2,2,1,0,3,0,1
13705.0,8,3,711.86,25.423571428571428,25,363,0,1,0,0,0,2,2,0,1
13706.0,303,1,330.79,16.5395,20,189,1,2,3,3,0,1,1,0,1
13707.0,267,2,806.41,16.800208333333334,48,351,1,1,0,0,0,2,2,0,1
13708.0,271,1,285.33,5.823061224489796,49,301,1,1,3,3,0,1,1,0,1
13709.0,4,13,6307.650000000001,18.82880597014925,244,3508,0,0,2,2,1,0,3,0,1
13710.0,32,1,180.48,22.56,8,176,1,2,3,3,0,1,1,0,1
13711.0,219,2,252.06,19.38923076923077,11,140,1,2,3,3,0,1,1,0,1
13712.0,247,1,228.84,22.884,10,352,1,2,3,3,0,1,1,0,1
13715.0,281,5,1077.39,10.359519230769232,89,562,0,1,0,0,1,0,3,0,1
13716.0,269,1,138.28,6.584761904761905,21,138,1,2,3,3,0,1,1,0,1
13717.0,32,6,1445.01,14.166764705882352,92,1959,0,0,2,2,1,0,3,0,1
13718.0,246,2,306.55,25.54583333333333,9,173,1,2,3,3,0,1,1,0,1
13719.0,15,5,1041.68,17.361333333333334,56,609,0,1,0,0,1,0,3,0,1
13720.0,117,4,799.9,18.60232558139535,42,501,1,1,0,0,1,0,3,0,1
13721.0,36,1,524.14,18.719285714285714,28,316,1,1,0,0,0,2,2,0,1
13722.0,132,3,2375.41,27.946,75,1401,0,1,0,0,1,0,3,0,1
13723.0,217,1,199.85,33.30833333333334,6,43,1,2,3,3,0,1,1,0,1
13725.0,50,8,1980.56,19.043846153846157,95,806,0,0,2,2,1,0,3,0,1
13726.0,39,2,1079.66,25.70619047619047,39,1054,0,1,0,0,0,2,2,0,1
13727.0,29,2,333.48,16.674,19,162,1,1,3,3,0,2,2,0,1
13728.0,37,6,1016.14,16.12920634920635,38,458,0,1,0,0,1,0,3,0,1
13730.0,136,2,752.6,17.50232558139535,38,488,1,1,0,0,0,2,2,0,1
13731.0,219,2,610.59,16.068157894736842,36,278,1,1,3,3,0,2,2,0,1
13732.0,28,1,491.86,14.904848484848486,33,498,1,1,0,0,0,2,2,0,1
13735.0,25,4,2883.54,14.787384615384616,158,1128,0,0,2,2,1,0,3,0,1
13736.0,5,2,729.8,3.8410526315789473,166,496,0,1,0,0,0,2,2,0,1
13737.0,200,1,339.6,11.32,29,125,1,2,3,3,0,1,1,0,1
13739.0,18,1,216.9,72.3,3,54,1,2,1,1,0,1,1,-1,1
13740.0,241,1,350.75,15.25,23,425,1,2,3,3,0,1,1,0,1
13741.0,72,3,668.4300000000001,19.65970588235294,34,218,1,1,0,0,0,2,2,0,1
13742.0,17,12,3107.87,9.92929712460064,200,1115,0,0,2,2,1,0,3,0,1
13743.0,3,7,1341.6,32.72195121951219,8,1776,0,0,2,2,1,0,0,-1,1
13744.0,95,2,1080.52,17.15111111111111,54,1153,0,1,0,0,1,0,3,0,1
13745.0,162,1,300.04,12.001600000000002,25,496,1,1,3,3,0,1,1,0,1
13747.0,374,1,79.6,79.6,1,8,1,2,3,3,0,1,1,-1,-1
13748.0,96,5,948.25,33.86607142857143,24,439,1,1,0,0,0,2,2,0,1
13750.0,54,5,1647.26,68.63583333333334,20,516,0,1,1,1,1,0,0,-1,1
13751.0,288,1,296.25,32.916666666666664,9,152,1,2,3,3,0,1,1,0,1
13752.0,124,6,1175.38,15.671733333333334,64,874,0,1,0,0,1,0,3,0,1
13753.0,288,1,741.26,21.178857142857144,35,512,1,1,3,3,0,1,1,0,1
13754.0,152,2,282.6,23.55,11,214,1,2,3,3,0,1,1,0,1
13755.0,4,9,2108.06,6.567165109034268,232,1242,0,0,2,2,1,0,3,0,1
13756.0,2,14,5189.52,36.54591549295775,66,3188,0,0,2,2,1,0,3,0,1
13758.0,12,7,3190.55,27.26965811965812,104,1844,0,0,2,2,1,0,3,0,1
13759.0,33,2,659.4100000000001,26.376400000000004,24,287,1,1,0,0,0,2,2,0,1
13760.0,54,2,286.79,5.03140350877193,50,197,1,1,0,0,0,2,2,0,1
13761.0,50,2,1070.65,15.295000000000002,68,642,0,1,0,0,0,2,2,0,1
13762.0,219,1,306.72,43.81714285714286,7,272,1,2,3,3,0,1,1,0,1
13763.0,63,1,1714.96,114.33066666666669,15,728,1,2,1,1,1,0,0,-1,1
13764.0,71,3,1519.42,7.340193236714976,183,926,0,1,0,0,1,0,3,0,1
13767.0,2,37,17220.36,46.79445652173913,55,7322,0,0,2,2,1,0,0,-1,-1
13769.0,2,10,2796.51,20.71488888888889,73,1163,0,0,2,2,1,0,3,0,1
13771.0,64,4,2634.45,22.13823529411765,114,1477,0,0,0,0,1,0,3,0,1
13772.0,34,3,1122.63,6.489190751445087,141,540,0,1,0,0,1,0,3,0,1
13774.0,82,1,345.0,15.681818181818182,22,192,1,2,3,3,0,2,2,0,1
13777.0,1,33,25977.16,131.86375634517768,36,12897,0,0,2,2,1,0,0,-1,-1
13778.0,103,1,178.7,19.855555555555554,9,70,1,2,3,3,0,1,1,0,1
13780.0,7,2,360.01,6.315964912280702,56,318,1,1,0,0,1,0,3,0,1
13781.0,251,1,127.84,7.52,17,30,1,2,3,3,0,1,1,0,1
13782.0,13,6,908.86,8.043008849557522,96,369,0,1,0,0,0,2,2,0,1
13784.0,10,11,2462.79,79.44483870967741,9,2493,0,0,2,2,1,0,0,-1,1
13786.0,367,1,230.4,32.91428571428571,7,136,1,2,3,3,0,1,1,0,1
13787.0,76,2,309.04,9.969032258064518,24,337,1,1,3,3,0,2,2,0,1
13790.0,4,1,348.8,7.751111111111111,45,748,1,1,0,0,1,0,3,-1,1
13791.0,128,2,1516.0,137.8181818181818,7,1200,1,2,1,1,1,0,0,-1,1
13792.0,66,2,195.55,15.042307692307691,13,92,1,2,3,3,0,2,2,0,1
13798.0,1,57,37153.85,106.4580229226361,113,23948,0,0,2,2,1,0,0,-1,-1
13799.0,117,2,688.86,17.663076923076922,32,402,1,1,0,0,0,2,2,0,1
13800.0,310,1,558.32,16.91878787878788,33,331,1,2,3,3,0,1,1,0,1
13801.0,67,1,324.8,14.121739130434785,23,168,1,2,3,3,0,2,2,0,1
13802.0,139,3,4599.42,76.657,55,2572,0,0,0,0,1,0,0,-1,1
13803.0,255,1,277.07,16.298235294117646,17,121,1,2,3,3,0,1,1,0,1
13804.0,31,7,2588.39,19.173259259259257,124,1462,0,0,2,2,1,0,3,0,1
13805.0,52,2,924.6,71.12307692307692,10,1900,1,1,1,1,1,0,0,-1,1
13806.0,64,1,256.38,25.638,10,56,1,2,3,3,0,1,1,0,1
13807.0,367,1,112.6,16.085714285714285,7,36,1,2,3,3,0,1,1,0,1
13808.0,6,5,1747.66,22.99552631578948,70,782,0,0,2,2,1,0,3,0,1
13809.0,305,1,155.05,12.920833333333334,11,29,1,2,3,3,0,1,1,0,1
13810.0,29,3,1499.01,42.828857142857146,32,312,0,1,0,0,1,0,0,0,1
13811.0,184,3,814.5,62.65384615384615,7,68,1,2,1,1,0,1,1,-1,1
13812.0,42,3,539.0,14.97222222222222,33,333,1,1,0,0,0,2,2,0,1
13813.0,40,4,1366.86,19.809565217391302,54,552,0,1,0,0,1,0,3,0,1
13814.0,92,2,1579.12,27.703859649122805,37,864,1,1,0,0,0,2,2,0,1
13815.0,22,4,4027.36,22.882727272727276,132,2560,0,0,2,2,1,0,3,0,1
13816.0,24,2,571.6700000000001,20.41678571428572,25,269,1,1,0,0,0,2,2,0,1
13817.0,29,2,382.98,15.9575,20,211,1,1,3,3,0,2,2,0,1
13819.0,302,3,1140.35,31.676388888888887,26,1109,1,1,0,0,0,2,2,0,1
13821.0,145,2,385.64,6.536271186440678,51,153,1,1,3,3,0,2,2,0,1
13822.0,6,2,632.0,6.583333333333333,90,611,0,1,0,0,0,2,2,0,1
13823.0,19,2,957.66,23.9415,39,439,1,1,0,0,0,2,2,0,1
13824.0,33,5,1698.94,36.93347826086956,34,768,0,1,0,0,1,0,0,0,1
13826.0,176,1,189.5,18.95,10,82,1,2,3,3,0,1,1,0,1
13827.0,58,3,409.8,4.4543478260869565,83,138,1,1,0,0,0,2,2,0,1
13828.0,22,1,209.49,13.966,15,311,1,2,3,3,0,1,1,0,1
13831.0,16,6,2198.45,30.534027777777776,58,743,0,0,2,2,1,0,3,0,1
13832.0,19,1,52.2,17.4,3,28,1,2,3,3,0,1,1,0,1
13833.0,159,1,383.85,13.708928571428572,28,117,1,2,3,3,0,1,1,0,1
13835.0,25,4,834.57,15.174,48,442,0,1,0,0,0,2,2,0,1
13837.0,212,2,266.59000000000003,14.810555555555558,17,182,1,2,3,3,0,1,1,0,1
13838.0,6,4,674.82,4.089818181818182,144,254,0,1,0,0,0,2,2,0,1
13841.0,253,1,85.0,85.0,1,100,1,2,1,1,0,1,1,0,1
13842.0,59,9,3385.62,16.43504854368932,155,1768,0,0,2,2,1,0,3,0,1
13844.0,11,1,361.62,18.081,20,196,1,1,3,3,0,1,1,0,1
13845.0,65,1,312.98,34.77555555555556,9,182,1,2,3,3,0,1,1,0,1
13846.0,25,3,865.0600000000001,15.728363636363635,55,388,0,1,0,0,1,0,3,0,1
13848.0,92,3,1255.0,251.0,3,3700,1,2,1,1,1,0,0,-1,-1
13849.0,52,2,1537.95,15.22722772277228,97,1016,0,1,0,0,1,0,3,0,1
13850.0,129,1,1595.48,17.155698924731183,93,944,1,1,0,0,0,2,2,0,1
13851.0,96,3,2651.46,32.73407407407407,77,1705,0,1,0,0,1,0,3,0,1
13853.0,57,1,1090.14,47.39739130434783,23,312,1,1,1,1,0,2,2,0,1
13854.0,9,25,8109.519999999999,73.72290909090908,39,2296,0,0,2,2,1,0,0,-1,-1
13856.0,169,3,388.5,27.75,10,494,1,2,3,3,0,2,2,0,1
13858.0,57,1,216.17,19.651818181818182,11,75,1,2,3,3,0,1,1,0,1
13859.0,326,1,201.16,7.184285714285714,27,129,1,2,3,3,0,1,1,0,1
13860.0,1,5,1245.9,16.39342105263158,58,591,0,0,2,2,1,0,3,0,1
13862.0,18,8,2209.36,15.894676258992806,97,1688,0,0,2,2,1,0,3,0,1
13863.0,248,1,305.78,15.288999999999998,20,224,1,2,3,3,0,1,1,0,1
13865.0,58,4,501.56,16.718666666666667,26,204,1,1,0,0,0,2,2,0,1
13866.0,74,1,145.67000000000002,20.81,7,57,1,2,3,3,0,1,1,0,1
13867.0,31,3,1005.09,16.7515,51,501,0,1,0,0,1,0,3,0,1
13868.0,7,2,3192.54,96.74363636363636,32,1964,0,0,1,1,1,0,0,-1,1
13869.0,123,4,3083.65,10.143585526315787,234,1709,0,0,0,0,1,0,3,0,1
13870.0,2,8,2770.94,24.095130434782607,91,1325,0,0,2,2,1,0,3,0,1
13871.0,23,13,6403.25,19.057291666666668,155,2806,0,0,2,2,1,0,3,0,1
13873.0,120,3,389.6,16.93913043478261,21,140,1,2,3,3,0,2,2,0,1
13874.0,358,1,540.45,30.025,18,180,1,2,3,3,0,1,1,0,1
13875.0,54,5,1786.79,17.180673076923078,79,1316,0,0,0,0,1,0,3,0,1
13876.0,64,1,122.7,17.52857142857143,7,36,1,2,3,3,0,1,1,0,1
13877.0,86,1,117.24,39.08,3,108,1,2,3,3,0,1,1,0,1
13878.0,55,1,1271.57,36.33057142857143,35,463,1,1,0,0,0,2,2,0,1
13880.0,21,13,3219.77,19.513757575757577,125,1842,0,0,2,2,1,0,3,0,1
13881.0,4,20,17159.52,96.401797752809,72,10118,0,0,2,2,1,0,0,-1,-1
13882.0,3,5,1191.13,18.325076923076924,54,953,0,0,2,2,1,0,3,0,1
13883.0,11,5,2674.48,18.834366197183098,108,1436,0,0,2,2,1,0,3,0,1
13884.0,7,5,787.6,13.34915254237288,45,300,0,1,0,0,1,0,3,0,1
13885.0,189,2,506.8,18.1,28,182,1,2,3,3,0,1,1,0,1
13886.0,71,1,243.56,15.2225,16,126,1,2,3,3,0,1,1,0,1
13887.0,204,1,349.55,18.397368421052636,19,147,1,2,3,3,0,1,1,0,1
13888.0,120,2,595.67,15.273589743589742,38,254,1,1,0,0,0,2,2,0,1
13889.0,93,1,416.9,27.793333333333337,15,146,1,2,3,3,0,1,1,0,1
13890.0,1,10,1883.81,17.125545454545456,74,831,0,0,2,2,1,0,3,0,1
13892.0,27,4,632.97,23.44333333333333,26,983,0,1,0,0,0,2,2,0,1
13893.0,298,1,821.1,39.1,21,190,1,2,3,3,0,1,1,0,1
13894.0,24,3,564.62,20.911851851851853,25,354,1,1,0,0,0,2,2,0,1
13895.0,28,4,2593.07,21.975169491525424,97,1365,0,0,0,0,1,0,3,0,1
13897.0,50,1,311.16,18.303529411764707,17,200,1,2,3,3,0,1,1,0,1
13898.0,326,1,155.93,12.994166666666668,12,133,1,2,3,3,0,1,1,0,1
13899.0,16,2,388.52,20.448421052631577,19,156,1,1,0,0,0,2,2,0,1
13900.0,183,3,740.95,17.23139534883721,42,430,1,1,0,0,0,2,2,0,1
13901.0,72,5,2867.2,19.242953020134227,144,1739,0,0,2,2,1,0,3,0,1
13904.0,37,2,332.64,12.793846153846154,24,332,1,1,0,0,0,2,2,0,1
13908.0,80,4,2369.55,19.42254098360656,104,1478,0,0,0,0,1,0,3,0,1
13911.0,57,9,2580.91,17.43858108108108,120,2731,0,0,2,2,1,0,3,0,1
13914.0,12,2,626.45,18.98333333333333,28,380,1,1,0,0,0,2,2,0,1
13917.0,50,2,272.04,15.113333333333337,16,228,1,2,3,3,0,2,2,0,1
13918.0,50,2,1212.84,40.428,30,1140,0,1,0,0,0,2,2,0,1
13919.0,59,2,384.81,13.743214285714286,24,474,1,1,0,0,0,2,2,0,1
13922.0,352,1,172.25,24.607142857142858,7,93,1,2,3,3,0,1,1,0,1
13923.0,54,1,351.13,17.5565,20,185,1,2,3,3,0,2,2,0,1
13924.0,2,6,1838.85,15.716666666666669,90,1575,0,0,2,2,1,0,3,0,1
13925.0,93,4,678.25,16.54268292682927,28,331,1,1,0,0,0,2,2,0,1
13926.0,23,1,223.85,20.35,11,104,1,2,3,3,0,1,1,0,1
13927.0,75,1,348.99,16.61857142857143,21,214,1,2,3,3,0,2,2,0,1
13928.0,11,4,464.57,17.206296296296298,23,129,1,1,0,0,0,2,2,0,1
13929.0,169,2,842.65,93.62777777777778,8,143,1,2,1,1,0,1,1,-1,1
13930.0,58,2,337.34,19.843529411764703,15,274,1,2,3,3,0,2,2,0,1
13931.0,96,2,1237.53,21.33672413793104,56,725,1,1,0,0,1,0,3,0,1
13932.0,295,1,307.4,19.2125,16,72,1,2,3,3,0,1,1,0,1
13933.0,109,2,608.7900000000001,26.469130434782613,23,205,1,2,3,3,0,2,2,0,1
13934.0,264,1,922.1,29.74516129032258,31,390,1,1,3,3,0,2,2,0,1
13936.0,180,1,376.58,14.483846153846152,26,330,1,2,3,3,0,1,1,0,1
13937.0,169,1,158.85,17.65,9,123,1,2,3,3,0,1,1,0,1
13938.0,35,1,71.66,10.237142857142857,7,70,1,2,3,3,0,1,1,0,1
13939.0,23,3,568.55,12.634444444444444,43,847,0,1,0,0,1,0,3,0,1
13940.0,17,4,839.14,17.12530612244898,39,516,0,1,0,0,1,0,3,0,1
13941.0,22,5,5112.96,113.62133333333334,24,2364,0,0,1,1,1,0,0,-1,1
13946.0,79,3,561.5699999999999,51.05181818181818,11,443,1,2,1,1,0,1,1,0,1
13947.0,65,1,90.6,18.12,5,44,1,2,3,3,0,1,1,0,1
13948.0,361,1,102.0,34.0,3,40,1,2,3,3,0,1,1,0,1
13949.0,3,6,2427.32,15.170750000000002,124,2474,0,0,2,2,1,0,3,0,1
13950.0,11,4,745.06,21.28742857142857,33,323,0,1,0,0,0,2,2,0,1
13951.0,176,3,674.45,17.293589743589745,38,459,1,1,0,0,0,2,2,0,1
13952.0,218,2,3251.071,23.730445255474454,120,1431,0,1,0,0,1,0,3,0,1
13953.0,7,7,3515.68,175.784,8,2724,0,0,1,1,1,0,0,-1,-1
13954.0,2,2,439.92,17.5968,24,150,1,1,0,0,1,0,3,0,1
13955.0,154,2,322.96,9.786666666666664,33,154,1,1,3,3,0,1,1,0,1
13956.0,5,5,1019.27,6.933809523809524,123,486,0,1,0,0,0,2,2,0,1
13959.0,79,3,594.04,6.600444444444444,79,355,1,1,0,0,0,2,2,0,1
13960.0,21,2,230.22,19.185,11,142,1,2,3,3,0,1,1,0,1
13962.0,22,2,169.55,15.413636363636364,11,87,1,2,3,3,0,1,1,0,1
13963.0,308,4,664.54,18.986857142857144,35,460,1,1,0,0,0,2,2,0,1
13967.0,146,1,80.7,40.35,2,42,1,2,3,3,0,1,1,0,1
13969.0,7,18,9024.17,14.578626817447496,334,4528,0,0,2,2,1,0,3,0,1
13971.0,19,8,2758.26,18.511812080536917,118,1844,0,0,2,2,1,0,3,0,1
13972.0,71,2,190.25,12.683333333333334,15,187,1,2,3,3,0,2,2,0,1
13973.0,287,1,264.7,24.063636363636363,11,109,1,2,3,3,0,1,1,0,1
13974.0,49,1,413.59,14.77107142857143,28,249,1,1,3,3,0,2,2,0,1
13975.0,31,6,2461.24,7.480972644376901,240,1697,0,0,2,2,1,0,3,0,1
13976.0,207,1,357.98,35.798,10,154,1,2,3,3,0,1,1,0,1
13978.0,15,2,196.79,13.119333333333335,14,315,1,1,3,3,0,1,1,0,1
13979.0,73,1,869.87,16.108703703703704,54,639,1,1,0,0,0,2,2,0,1
13980.0,60,1,200.14,18.19454545454545,11,172,1,2,3,3,0,1,1,0,1
13982.0,39,4,1871.81,16.863153153153153,72,1136,0,1,0,0,1,0,3,0,1
13983.0,30,12,2603.43,24.3311214953271,91,1183,0,0,2,2,1,0,0,0,1
13984.0,27,5,920.51,57.531875,14,679,0,1,1,1,1,0,0,0,1
13985.0,4,15,7060.13,20.2295988538682,108,3445,0,0,2,2,1,0,3,0,1
13986.0,17,1,320.46,24.650769230769228,12,430,1,2,3,3,0,1,1,0,1
13988.0,20,6,4147.96,17.726324786324785,188,3044,0,0,2,2,1,0,3,0,1
13989.0,66,2,1266.08,30.88,33,1313,0,1,0,0,0,2,2,0,1
13990.0,213,1,311.3,19.45625,16,190,1,2,3,3,0,1,1,0,1
13991.0,12,6,852.88,10.400975609756095,58,995,0,1,0,0,1,0,3,0,1
13992.0,30,1,76.8,15.36,5,64,1,2,3,3,0,1,1,0,1
13993.0,43,9,3466.36,28.647603305785125,66,900,0,0,2,2,1,0,0,0,1
13994.0,4,6,2274.14,15.36581081081081,122,932,0,0,2,2,1,0,3,0,1
13995.0,15,5,1393.69,16.205697674418605,55,879,0,0,0,0,1,0,3,0,1
13999.0,10,12,3901.81,18.758701923076924,102,2243,0,0,2,2,1,0,3,0,1
14000.0,211,1,635.66,42.37733333333333,15,710,1,2,1,1,0,2,2,0,1
14001.0,46,3,2043.08,52.38666666666667,34,962,0,1,0,0,0,2,2,0,1
14002.0,134,2,529.73,11.270851063829788,47,877,1,1,0,0,0,2,2,0,1
14004.0,43,7,4582.64,26.799064327485382,102,2668,0,0,2,2,1,0,3,0,1
14005.0,10,5,2874.72,34.22285714285714,53,2478,0,0,2,2,1,0,0,0,1
14006.0,116,3,962.19,32.073,22,641,1,1,0,0,0,2,2,0,1
14009.0,198,2,695.61,16.562142857142856,42,365,1,1,0,0,0,2,2,0,1
14012.0,278,1,328.8,29.89090909090909,11,160,1,2,3,3,0,1,1,0,1
14013.0,110,3,473.02,13.91235294117647,30,462,1,1,0,0,0,2,2,0,1
14014.0,77,1,505.18,12.953333333333331,39,1076,1,1,0,0,0,2,2,0,1
14015.0,53,1,917.34,45.867,20,378,1,1,1,1,0,2,2,0,1
14016.0,162,4,4341.21,26.964037267080744,154,2125,0,0,2,2,1,0,3,0,1
14019.0,47,3,1421.61,21.53954545454545,37,1037,0,1,0,0,1,0,3,0,1
14020.0,17,2,642.8,16.48205128205128,37,441,1,1,0,0,0,2,2,0,1
14021.0,155,3,631.9,28.722727272727276,22,192,1,2,3,3,0,1,1,0,1
14022.0,225,1,440.0,15.714285714285714,28,487,1,1,3,3,0,1,1,0,1
14023.0,7,2,584.07,18.840967741935486,30,345,1,1,0,0,1,0,3,0,1
14024.0,122,2,327.7,20.48125,16,150,1,2,3,3,0,1,1,0,1
14027.0,61,1,104.82,17.47,6,62,1,2,3,3,0,1,1,0,1
14029.0,63,2,467.66,31.177333333333333,15,198,1,2,3,3,0,2,2,0,1
14030.0,18,8,2358.84,9.747272727272728,210,1478,0,0,2,2,1,0,3,0,1
14031.0,7,19,17286.86,69.14744,119,5788,0,0,2,2,1,0,0,-1,1
14032.0,2,11,2975.59,20.80832167832168,53,2032,0,0,2,2,1,0,3,0,1
14034.0,22,3,648.89,7.545232558139535,82,420,0,1,0,0,0,2,2,0,1
14035.0,29,5,1428.02,21.636666666666667,41,739,0,1,0,0,1,0,3,0,1
14036.0,285,1,626.65,16.49078947368421,38,268,1,1,3,3,0,1,1,0,1
14037.0,176,2,147.20000000000002,5.257142857142858,27,46,1,2,3,3,0,1,1,0,1
14038.0,78,3,1560.38,16.960652173913044,64,965,0,1,0,0,1,0,3,0,1
14039.0,33,1,152.2,25.366666666666664,6,92,1,2,3,3,0,1,1,0,1
14040.0,41,12,3560.32,15.547248908296943,146,1544,0,0,2,2,1,0,3,0,1
14041.0,266,1,141.41,6.733809523809524,21,94,1,2,3,3,0,1,1,0,1
14044.0,27,4,646.42,3.1379611650485435,165,304,0,1,0,0,0,2,2,0,1
14045.0,109,4,1659.75,276.625,4,535,1,2,1,1,1,0,0,-1,1
14046.0,284,1,154.99,11.070714285714288,14,460,1,2,3,3,0,1,1,0,1
14047.0,9,5,1308.61,40.8940625,22,381,0,1,0,0,1,0,0,0,1
14048.0,305,1,409.93,4.822705882352941,83,288,1,1,3,3,0,1,1,0,1
14049.0,17,4,5578.72,11.670962343096235,348,3808,0,0,2,2,1,0,3,-1,1
14050.0,32,2,746.36,13.821481481481484,49,689,1,1,0,0,1,0,3,0,1
14051.0,1,23,15610.39,74.33519047619048,52,3756,0,0,2,2,1,0,0,-1,-1
14052.0,20,1,225.36,4.024285714285715,56,89,1,1,3,3,0,2,2,0,1
14053.0,124,2,260.25,65.0625,2,215,1,2,1,1,0,1,1,-1,1
14054.0,65,1,92.46,15.409999999999998,6,62,1,2,3,3,0,1,1,0,1
14055.0,106,1,725.6400000000001,72.56400000000001,10,216,1,2,1,1,0,1,1,0,1
14056.0,1,23,8152.71,7.493299632352941,320,4252,0,0,2,2,1,0,3,-1,-1
14057.0,24,17,6211.66,21.949328621908126,179,4873,0,0,2,2,1,0,3,0,1
14059.0,267,1,183.6,22.95,8,128,1,2,3,3,0,1,1,0,1
14060.0,5,19,6140.42,30.39811881188119,86,5386,0,0,2,2,1,0,0,0,1
14062.0,10,12,10464.85,94.27792792792792,60,5593,0,0,2,2,1,0,0,-1,1
14064.0,29,5,1334.34,17.329090909090908,59,1772,0,0,0,0,1,0,3,0,1
14066.0,267,1,152.55,21.792857142857144,7,45,1,2,3,3,0,1,1,0,1
14067.0,64,2,374.7,7.2057692307692305,51,361,1,1,0,0,0,2,2,0,1
14068.0,320,1,265.85,11.077083333333334,22,73,1,2,3,3,0,1,1,0,1
14071.0,4,8,1437.57,4.450681114551084,271,994,0,0,2,2,1,0,3,0,1
14073.0,32,1,151.04,11.618461538461538,13,130,1,2,3,3,0,1,1,0,1
14075.0,5,3,942.26,21.913023255813957,33,754,0,1,0,0,1,0,3,0,1
14076.0,129,1,118.67,2.6970454545454547,43,79,1,2,3,3,0,1,1,0,1
14077.0,41,5,499.42,11.89095238095238,33,268,1,1,0,0,0,2,2,0,1
14078.0,102,6,1049.37,16.144153846153845,46,310,0,1,0,0,1,0,3,0,1
14079.0,125,1,375.1,31.258333333333336,12,301,1,2,3,3,0,1,1,0,1
14080.0,33,1,45.6,11.4,4,48,1,2,3,3,0,1,1,0,1
14081.0,302,2,921.62,6.144133333333333,126,592,1,1,0,0,0,2,2,0,1
14082.0,365,1,182.25,6.2844827586206895,28,110,1,2,3,3,0,1,1,0,1
14083.0,4,9,1002.9,5.666101694915255,162,705,0,0,2,2,1,0,3,0,1
14085.0,2,18,4421.29,9.868950892857145,272,3177,0,0,2,2,1,0,3,0,1
14087.0,3,1,191.47,2.8157352941176472,61,250,1,1,0,0,0,2,2,-1,1
14088.0,10,13,50491.81,85.7246349745331,379,12665,0,0,2,2,1,0,0,-1,-1
14089.0,57,1,158.75,12.211538461538462,13,133,1,2,3,3,0,1,1,0,1
14090.0,325,1,76.32000000000001,76.32000000000001,1,72,1,2,3,3,0,1,1,0,1
14092.0,8,14,4076.91,19.050981308411213,117,2066,0,0,2,2,1,0,3,0,1
14093.0,12,1,433.86,4.3386000000000005,95,391,1,1,0,0,0,2,2,0,1
14096.0,4,17,65164.79,12.749909998043435,1119,16352,0,0,2,2,1,0,0,-1,-1
14098.0,37,1,147.35,7.016666666666667,21,104,1,2,3,3,0,1,1,0,1
14099.0,16,11,3104.17,12.41668,167,2179,0,0,2,2,1,0,3,0,1
14100.0,138,1,191.95,7.678000000000001,24,63,1,2,3,3,0,1,1,0,1
14101.0,74,6,5976.79,170.76542857142857,15,6942,0,0,1,1,1,0,0,-1,-1
14102.0,5,5,1105.88,19.06689655172413,35,769,0,0,0,0,1,0,3,0,1
14104.0,155,2,216.21,10.295714285714284,21,72,1,2,3,3,0,1,1,0,1
14105.0,239,1,1266.23,17.111216216216217,74,800,1,1,0,0,0,2,2,0,1
14107.0,52,7,2703.23,21.977479674796747,61,1793,0,0,2,2,1,0,0,0,1
14108.0,31,2,597.91,17.585588235294118,33,381,1,1,0,0,0,2,2,0,1
14109.0,73,1,144.2,16.022222222222222,9,88,1,2,3,3,0,1,1,0,1
14110.0,4,12,5683.15,36.66548387096774,94,2445,0,0,2,2,1,0,3,0,1
14111.0,14,4,692.85,69.285,10,458,1,1,1,1,1,0,0,-1,1
14112.0,23,7,2915.15,18.2196875,117,1651,0,0,2,2,1,0,3,0,1
14113.0,4,4,1840.42,54.13,26,745,0,0,0,0,1,0,0,0,1
14114.0,274,2,386.53,25.768666666666665,15,101,1,2,3,3,0,1,1,0,1
14116.0,20,5,1382.74,19.204722222222223,61,707,0,1,0,0,1,0,3,0,1
14117.0,144,1,90.0,30.0,3,72,1,2,3,3,0,1,1,0,1
14121.0,4,4,2780.15,17.485220125786164,148,2082,0,0,2,2,1,0,3,0,1
14124.0,84,1,419.58,83.91600000000001,4,1618,1,2,1,1,1,0,0,-1,1
14125.0,11,3,2720.63,16.38933734939759,159,1628,0,0,2,2,1,0,3,0,1
14126.0,8,3,706.1300000000001,47.07533333333334,14,508,1,1,0,0,1,0,0,-1,1
14127.0,123,3,709.71,16.129772727272726,39,321,1,1,0,0,0,2,2,0,1
